"Patient","bin","logI.avg"
14,4396,0.00188108594981924
14,4398,0.658219551254042
14,4399,0.128249690204667
14,4400,0.00687869258941839
14,4402,0.0502161771649605
14,4403,0.0130803940364695
14,4404,0.011308824153529
14,4406,0.0108409939939254
14,4408,0.0729940220098075
14,4410,0.155950056680876
14,4411,0.0020061163928643
14,4412,0.00933955659186995
14,4414,1.21267847708067
14,4415,0.0109193410562265
14,4416,0.0327844358281825
14,4417,0.00613334113319448
14,4418,2.44965233574674
14,4419,0.035909701649316
14,4420,0.00210206402380696
14,4422,1.25088050709654
14,4423,0.00511806451845905
14,4424,0.00182163865448283
14,4426,0.213556918528202
14,4428,0.00177863762172632
14,4430,0.141742611084717
14,4431,0.00554302418982744
14,4432,0.00595353709655638
14,4433,0.00185267729309851
14,4434,3.08049198004332
14,4435,0.0514399838656253
14,4438,0.0428976506147944
14,4439,0.00160361961059978
14,4442,0.128979758759074
14,4443,0.00376635995595673
14,4444,0.00201371567092851
14,4445,0.0017746112674949
14,4446,0.950484046794222
14,4447,0.219799754271062
14,4448,0.00205057795291917
14,4450,0.0350945564180396
14,4451,0.0379246542816913
14,4453,0.00200022828675903
14,4454,0.0624568329995807
14,4455,0.0897428909817765
14,4456,0.0091057974475917
14,4457,0.00408227683947752
14,4458,0.7007775617541
14,4459,2.25909893762085
14,4460,0.00630292608165863
14,4462,0.0424701542737233
14,4463,0.00794653184797998
14,4464,0.00191050961855561
14,4466,0.117807339451535
14,4468,0.0035441435436141
14,4469,0.00200678341056167
14,4470,0.660842211655039
14,4471,0.00405010055968565
14,4472,0.0241100618531167
14,4474,0.318699860069875
14,4475,0.00555393691730251
14,4476,0.00181666721523397
14,4478,0.169703724508707
14,4479,0.00202148289937107
14,4480,0.00565297330224572
14,4481,0.00414558167017837
14,4482,1.7852531276208
14,4483,0.0119063767728642
14,4486,0.105895964534608
14,4487,0.00173418478768782
14,4490,0.0106703524205744
14,4494,0.0124778595514295
14,4498,0.00347336697004113
14,4502,0.0145718373347639
14,4504,0.00167967488548953
14,4506,0.228229971539122
14,4507,0.0210851887793417
14,4508,0.00177832944798616
14,4509,0.0018907758726083
14,4510,0.597606623295429
14,4511,0.498988975499869
14,4512,0.00195883211956066
14,4514,0.315910081516872
14,4515,0.0949405886164953
14,4516,0.00363621348668025
14,4517,0.194052788727367
14,4518,0.216628173036397
14,4519,0.0235703150308996
14,4522,0.314635220378809
14,4523,0.00398731430694453
14,4526,0.356393092001225
14,4527,0.00191925909244178
14,4528,0.00379440891908471
14,4530,0.220962919160392
14,4531,0.00402903586071204
14,4534,0.0380671719060132
14,4538,0.0127711441080088
14,4542,0.0165663776514999
14,4543,0.00159714655826064
14,4546,0.0152792214392633
14,4547,0.00386877753601012
14,4550,0.0192946611078277
14,4551,0.00189620147831833
14,4554,1.47073039607628
14,4555,0.00366874501913715
14,4556,0.00175148436202491
14,4558,0.0785545453170216
14,4562,0.312191800235963
14,4563,0.344883422847897
14,4565,0.00188550084363158
14,4566,0.359905591825092
14,4567,0.209446568128134
14,4568,0.00195463777833796
14,4570,0.00514040049795121
14,4571,0.0356636729690044
14,4572,0.00655933863736692
14,4573,0.0234084875661736
14,4574,3.5549316330735
14,4575,3.12058534103877
14,4576,0.00284159190396518
14,4578,0.0159798018763225
14,4579,0.00745190601199537
14,4582,0.00885937127847311
14,4584,0.00201306100541719
14,4586,0.149590461745799
14,4587,0.00323335771276456
14,4590,0.00896816353055008
14,4591,0.00221829883815028
14,4594,0.0122642264125103
14,4598,0.195236878810495
14,4599,0.0184521334088097
14,4602,0.0168538899900297
14,4603,0.00418612235175387
14,4606,0.0495156378666374
14,4607,0.00165083374194303
14,4609,0.00172182812252202
14,4610,0.0640700982621341
14,4611,0.0667106540452482
14,4612,0.00183298611776593
14,4614,0.220616586072163
14,4615,0.0113472613746973
14,4616,0.00723834555121802
14,4617,0.00726659778460083
14,4618,2.35017998137619
14,4619,0.183564527069919
14,4620,0.00207396015530818
14,4621,0.00196166496400467
14,4622,0.496245267792609
14,4623,0.474935461686927
14,4624,0.0019226183483883
14,4625,0.0131287554538322
14,4626,2.64057408124196
14,4627,2.27168323692667
14,4628,0.00636440079237465
14,4629,0.00813916996209367
14,4630,0.385309862467651
14,4631,0.85695570297212
14,4633,0.00348647435923155
14,4634,0.410787025228805
14,4635,0.739963863067853
14,4636,0.00167563132427651
14,4638,0.322047276646024
14,4639,0.12009838574129
14,4642,0.190710422155763
14,4643,0.0197098061403387
14,4644,0.00594894472550212
14,4645,0.00788380704496826
14,4646,2.64641708002008
14,4647,0.0156817791200647
14,4650,0.0927114591334571
14,4651,0.00198781372611018
14,4654,0.228376419454646
14,4658,0.092083390459122
14,4659,0.0288729942699248
14,4661,0.00381604615805443
14,4662,0.914037411488488
14,4663,0.108643195271583
14,4666,0.173899261489876
14,4667,0.00319032362415769
14,4668,0.00214852398778395
14,4669,0.0173067897261431
14,4670,1.84697226864775
14,4671,3.36196266746063
14,4672,0.00231447465925411
14,4674,0.0392327758036098
14,4675,0.0326765324229345
14,4678,0.0358879644668953
14,4679,0.118197552362547
14,4681,0.00172468898638429
14,4682,0.161669379329321
14,4683,0.305591216964039
14,4684,0.0018414047975066
14,4685,0.00791404003750465
14,4686,2.11468332026279
14,4687,1.0038295659894
14,4688,0.00548044746445891
14,4689,0.0424475752301251
14,4690,0.235185009508213
14,4691,0.106146341559598
14,4693,0.00764428100376386
14,4694,0.256778894001729
14,4695,0.435417693041158
14,4697,0.00195996785297712
14,4698,0.199815949909585
14,4699,0.03101808880068
14,4701,0.00575097903498166
14,4702,1.26562774811936
14,4703,0.0421788536149936
14,4706,0.032765422208626
14,4707,0.00186041861148108
14,4710,0.0527272035317118
14,4711,0.0083476179365893
14,4714,0.0111915031360777
14,4715,0.0121690046251555
14,4718,0.049661172311346
14,4719,0.0266155770174161
14,4722,0.0382816869211739
14,4723,0.0148074265926431
14,4726,0.0471001373090458
14,4727,0.0775898098386655
14,4730,0.100365540263005
14,4731,0.401573130448876
14,4734,0.0468736872463969
14,4735,0.179597943549321
14,4736,0.00196819205189962
14,4737,2.06103882269945
14,4738,0.036794827075048
14,4739,0.0748453378639621
14,4741,0.0276957406163899
14,4742,0.261258482897814
14,4743,4.27234117886037
14,4744,0.0100913491599713
14,4745,0.00174915711146307
14,4746,0.0703741569683302
14,4747,0.146009000585177
14,4748,0.00165300067891248
14,4749,0.00364694611166063
14,4750,1.02666392738236
14,4751,0.442167700755475
14,4752,0.00167725403833052
14,4753,0.00764814008497096
14,4754,1.62128474902943
14,4755,0.176843046958869
14,4757,0.0175865530836139
14,4758,2.36036358979594
14,4759,0.0453398327516763
14,4760,0.00164069959237617
14,4761,0.00397996694028379
14,4762,0.244275409663358
14,4763,0.0605574491242738
14,4765,0.00186630293943963
14,4766,0.326222763153083
14,4767,0.214376475820147
14,4770,0.0877352082444704
14,4771,0.0170022768217226
14,4774,0.0528742938695961
14,4775,0.0300471310749035
14,4778,0.0591268475717814
14,4779,0.480409328851507
14,4780,0.00186312717921095
14,4783,0.0118891693572937
14,4786,0.0167681391176708
14,4787,0.009162809985218
14,4790,0.0137515355864387
14,4791,0.00795614832313963
14,4793,0.023529877045913
14,4794,0.0508866590191897
14,4795,7.62555341924994
14,4796,0.0315990917885734
14,4799,0.00164114600884453
14,4802,0.00528162465813938
14,4803,0.0753348547440201
14,4805,0.00184580075221185
14,4806,0.0522422599907957
14,4807,0.143285349018087
14,4810,0.050798607525006
14,4811,0.052443570698716
14,4813,0.00808347573395798
14,4814,1.82030458440014
14,4815,0.866583176694514
14,4818,0.0469384490476655
14,4819,0.0224690228855344
14,4822,0.0220497671422213
14,4823,0.138421101125677
14,4826,0.00387574846096525
14,4827,0.0166613306813315
14,4830,0.00183695615826955
14,4834,0.0146846319765434
14,4837,0.0095263660671865
14,4838,3.80010171312828
14,4839,0.0266526071021268
14,4841,0.00353372616831358
14,4842,0.0403873834414963
14,4843,0.00979124436321707
14,4845,0.00200661676847191
14,4846,0.38290521683074
14,4847,0.212441452584493
14,4849,0.00360293396543855
14,4850,0.182439491772305
14,4851,0.141857066620801
14,4854,0.0135658337179327
14,4855,0.0342864619232976
14,4858,0.0449857566400215
14,4859,0.177828637491778
14,4861,0.00180594806656362
14,4862,0.0519246124647669
14,4863,0.673460712492242
14,4866,0.0345188005975357
14,4867,0.474747284529458
14,4868,0.00198375883386653
14,4870,0.0631161658363879
14,4871,0.715689200857115
14,4874,0.0237909201786171
14,4875,0.0888690683919858
14,4877,0.00174715064577379
14,4878,0.109368924389499
14,4879,0.537504534056985
14,4881,0.00174344371733998
14,4882,0.180015860262301
14,4883,1.54419781926648
14,4884,0.00193797187066795
14,4886,0.362876526888933
14,4887,0.0184868460357121
14,4889,0.0018305835511343
14,4890,0.26484395494805
14,4891,0.00700398630088359
14,4894,0.732673968005042
14,4895,0.0595482607278746
14,4897,0.00187113627919574
14,4898,0.0771780061457381
14,4899,0.198227070396201
14,4901,0.00620954009487209
14,4902,2.61033176527904
14,4903,0.126636206818388
14,4904,0.00183827012512372
14,4906,0.0123710913610897
14,4907,0.14468371184568
14,4910,0.00559045989179476
14,4911,0.118438151699704
14,4913,0.00402502837762286
14,4914,0.0542059882020131
14,4915,1.15461052603697
14,4917,0.00169734483826375
14,4918,0.0073130512135863
14,4919,1.06467957396713
14,4920,0.00176674333307072
14,4922,0.0054308699321837
14,4923,0.119816950821626
14,4926,0.0293541397895156
14,4927,0.100559051005244
14,4930,0.0397971720538513
14,4931,0.101359960812984
14,4934,0.0214443970729954
14,4935,0.0533739124054802
14,4938,0.0981291998954942
14,4939,0.150734209583718
14,4942,0.0612917370114537
14,4943,0.153425758200432
14,4946,0.014709516673434
14,4947,0.115698211664845
14,4950,0.0478506648840429
14,4951,0.0220436027314664
14,4954,0.023101305629106
14,4955,0.00699641938985117
14,4958,0.0420483387739673
14,4959,0.0644034407289349
14,4962,0.0197469508425899
14,4963,0.538880500981851
14,4966,0.021540624129714
14,4967,0.472934753670177
14,4970,0.00731306153319709
14,4971,1.06453078055286
14,4972,0.00200360434685452
14,4973,0.00181078177655921
14,4974,0.0384095823068492
14,4975,0.620291524305402
14,4977,0.00172893936009921
14,4978,0.228550094501156
14,4979,0.477090433666173
14,4982,0.0258332420907503
14,4983,0.166221386680233
14,4986,0.124178514026899
14,4987,0.461526567823199
14,4990,0.0612676008882921
14,4991,0.538205646076257
14,4992,0.00186239043682811
14,4993,0.00187257409344808
14,4994,0.117555463099554
14,4995,0.186373573231553
14,4996,0.00175870501010464
14,4998,0.125695234878756
14,4999,0.23470225214322
14,5001,0.0017922471185235
14,5002,0.0165535788559449
14,5003,2.61047053020036
14,5004,0.00196966797928627
14,5006,0.0116390016367525
14,5007,0.835774434487063
14,5008,0.00181722289684777
14,5010,0.00514905137496638
14,5011,0.178323868141525
14,5014,0.00543546179827009
14,5015,0.0473802796599375
14,5018,0.0258323830974549
14,5019,0.0663425688845196
14,5022,0.00753144883945208
14,5023,0.0213516395739693
14,5026,0.00197696085136637
14,5027,0.0121915630664095
14,5030,0.00705338198420375
14,5031,0.107752735277571
14,5034,0.13614799581464
14,5035,0.722354459450582
14,5038,0.0366156966454067
14,5039,0.422915289169108
14,5042,0.0911795300961513
14,5043,0.184716620173706
14,5046,0.00712169609333426
14,5047,0.0508944213005848
14,5050,0.0139877995776052
14,5051,0.0814821915077774
14,5054,0.00174479597839362
14,5055,0.008809681042681
14,5059,0.00732516490092699
14,5066,0.0119157306323952
14,5067,0.0413185196399235
14,5070,0.101523044397735
14,5071,1.22092858363128
14,5074,0.0181743366129364
14,5075,0.387549080538171
14,5078,0.0238518096453609
14,5079,3.03005318487928
14,5080,0.0140421231104246
14,5082,0.00349523397648184
14,5083,0.476756618961076
14,5086,0.00534408523777789
14,5087,0.983766877112198
14,5088,0.00199630747385556
14,5091,0.0338268072599511
14,5095,0.0380723750968016
14,5098,0.0185278304247003
14,5099,4.12236049189297
14,5100,0.00983190233537242
14,5103,0.0432043183192238
14,5107,0.0170432089636199
14,5110,0.00348759995985696
14,5111,0.0540319466114714
14,5114,0.00357882563508848
14,5115,0.0162553738095939
14,5119,0.0164996740126899
14,5123,0.242295577538133
14,5127,0.0686429076928577
14,5131,0.0108602686640483
14,5135,0.076679250992101
14,5138,0.00945181939832053
14,5139,0.338559043042812
14,5142,0.00190877809238981
14,5143,0.132659349565062
14,5146,0.00345053580414117
14,5147,0.212200939694696
14,5148,0.0015991503161558
14,5151,0.178314410347192
14,5155,0.00347988815168384
14,5159,0.00532658098399489
14,5163,0.00205293944159132
14,5166,0.00167481729928208
14,5167,0.0427833226109131
14,5170,0.00189009206170193
14,5171,0.258472483707586
14,5175,0.0440258026252125
14,5179,0.001767061273346
14,5186,0.0316915487651937
14,5187,7.08230010868269
14,5190,0.00180163012044787
14,5195,0.0231591529974048
14,5198,0.00182627354336604
14,5199,0.39693267581624
14,5200,0.00178866642919469
14,5203,0.258146913675617
14,5206,0.00186484057937872
14,5207,0.0297287263435241
14,5210,0.00891646220973062
14,5211,0.250350438560917
14,5214,0.574801288144166
14,5215,0.300637877374325
14,5218,0.0249997675397997
14,5219,0.025053410121843
14,5223,0.00370682335765405
14,5227,0.00142836587804463
14,5231,0.00317866114589079
14,5235,0.00180652001621253
14,5243,0.00742785267750112
14,5246,0.00189191276552981
14,5247,0.37032699453912
14,5250,0.010506108561833
14,5251,2.3769846140274
14,5252,0.00347660566574151
14,5254,0.103399774830217
14,5255,0.431393722699484
14,5256,0.00173418478768782
14,5258,0.00997123088258794
14,5259,0.427818619613156
14,5262,0.00173418478768782
14,5263,0.424990336910593
14,5264,0.00183879441228531
14,5266,0.00180017957054139
14,5267,0.372613762293049
14,5271,0.144441079414904
14,5275,0.400333498105523
14,5279,0.0505387788389012
14,5283,0.167995909027505
14,5287,0.0187049720957835
14,5291,0.00544742049027315
14,5295,0.00191158773505182
14,5297,0.0103490207077099
14,5299,0.0330817029082843
14,5300,0.00182191290292434
14,5303,3.62511863142112
14,5304,0.00156461996285012
14,5307,0.218411019480101
14,5311,0.247958884353348
14,5312,0.001875195708028
14,5315,0.459159848596504
14,5319,0.129870615549569
14,5323,0.018691583435354
14,5327,0.0102643094859865
14,5331,0.067799806659508
14,5334,0.00484276695122316
14,5335,0.123791179111293
14,5338,0.0102714444673608
14,5339,0.800584958982966
14,5340,0.00198693598805943
14,5342,0.00320541719287512
14,5343,3.21192128684129
14,5344,0.00538813909450347
14,5347,1.39432593985148
14,5348,0.0036722665719982
14,5351,0.358018282295949
14,5355,1.78681210691407
14,5356,0.00165644167920805
14,5359,0.0365274674589425
14,5362,0.00688518251688786
14,5363,0.244340055399952
14,5366,0.00899548562309043
14,5367,2.06347067280015
14,5368,0.00559091098829546
14,5371,1.25737924123982
14,5375,0.0624426156431331
14,5379,0.0461263711930014
14,5383,0.107117843232427
14,5387,1.74583428468597
14,5391,0.359800588278173
14,5395,0.205546020419579
14,5396,0.00184114458351158
14,5399,0.864802859146038
14,5403,0.0533554016504075
14,5407,0.029390976573717
14,5410,0.00371464067524986
14,5411,0.0140764058776357
14,5414,0.0234526762163054
14,5415,0.278375812717269
14,5418,0.602153753574295
14,5419,1.36486914101644
14,5422,0.0165734622029868
14,5423,0.0986850828519626
14,5424,0.00188248580785305
14,5427,0.00729515683817747
14,5431,0.067395358354179
14,5435,0.566371126924845
14,5438,0.0161219053736371
14,5439,1.00951930811506
14,5442,0.00710395547321923
14,5443,0.336867586650813
14,5447,0.0538548766708711
14,5451,0.0134346495609035
14,5455,0.007391524587713
14,5459,0.011500414024682
14,5462,0.00535994564462711
14,5463,0.229086879047197
14,5466,1.34898289425782
14,5467,2.04947243125429
14,5468,0.00358242642431217
14,5470,0.00894581558426813
14,5471,0.227998871513629
14,5475,0.0378204238660029
14,5479,0.0156200861561496
14,5483,0.244811793574494
14,5487,0.0155360000640229
14,5491,0.00187041527816226
14,5495,0.00674414964397493
14,5499,0.0209025026758709
14,5503,0.0112366401523824
14,5507,0.0619602585889334
14,5510,0.0595760632395219
14,5511,0.323641133222409
14,5514,0.00666315425176263
14,5515,0.0966759286611162
14,5519,0.0101788025697649
14,5523,0.00166322943860799
14,5527,0.0212430096848367
14,5530,0.05007819145958
14,5531,0.365476548746637
14,5534,0.444285859599562
14,5535,2.22293450830309
14,5538,0.0620981632715362
14,5539,0.648487099147308
14,5540,0.00357638516041011
14,5543,0.265751021219732
14,5547,0.0311600243582621
14,5551,0.0247422564070196
14,5555,0.00934063735427421
14,5559,0.0822716124278102
14,5563,2.40472586709165
14,5564,0.00562825377395032
14,5567,0.0545611087771164
14,5571,0.00664487925240548
14,5575,0.00196316702067725
14,5577,0.0074872749267569
14,5579,0.0538843639944599
14,5583,0.0159440532326499
14,5587,0.115374875672331
14,5588,0.00369264394670478
14,5591,1.19052440156796
14,5595,0.647817718320711
14,5599,0.492474296608558
14,5600,0.00380658456823971
14,5603,0.0327021847287731
14,5607,0.00779285207950421
14,5611,0.0581329452603812
14,5615,0.00550273896508927
14,5619,0.0018260024989957
14,5623,0.0510504806314699
14,5627,0.30828524731429
14,5631,0.0417915589412839
14,5634,0.00220730036420833
14,5635,2.6304330361092
14,5636,0.00577570743323567
14,5639,0.0134786138251373
14,5643,0.13997599434574
14,5647,0.627252323619713
14,5651,0.247536333159108
14,5655,0.586077150344859
14,5656,0.00387328085313372
14,5659,1.8031842789493
14,5660,0.00171567457425929
14,5663,0.0364342167342123
14,5667,0.00546347952291447
14,5671,0.0251725753831644
14,5675,0.0383925024725145
14,5679,0.102621514962851
14,5683,0.0172855349234291
14,5687,0.113307341038962
14,5691,0.0993710971782317
14,5695,0.0893867115139332
14,5699,0.517037103466344
14,5703,0.0645419269102408
14,5707,0.130769129864727
14,5711,0.212364678012368
14,5715,4.91829813740705
14,5716,0.0112441547439396
14,5719,0.103521746707288
14,5723,0.0986526924334348
14,5724,0.00166490716010228
14,5727,0.0298518372853661
14,5731,0.00571865846373972
14,5735,0.0361227861580916
14,5739,0.00496392008258203
14,5743,0.00343268718553818
14,5747,0.00164248204597506
14,5751,0.00323801294003971
14,5755,0.0142896965786446
14,5759,0.0216637439458838
14,5763,0.00370470884559148
14,5767,0.153997015618707
14,5770,0.00209359036658491
14,5771,2.34314695218056
14,5772,0.00184912758470719
14,5775,0.049714414460238
14,5779,0.0354529363570691
14,5783,0.114686663209398
14,5787,0.0155754667937378
14,5791,0.0155807192204831
14,5799,0.0730378513318282
14,5800,0.00203018751426938
14,5803,0.00402036364460322
14,5807,0.00216672130167915
14,5819,0.00344949966021571
14,5823,0.0100167604099153
14,5827,0.0271691884071217
14,5831,0.00527608398116718
14,5835,0.0380313981310673
14,5839,0.378285448328637
14,5843,0.124496921000401
14,5847,0.846933003429762
14,5848,0.0017692792626519
14,5851,0.0154561442248789
14,5859,0.0146908723873393
14,5863,0.0970560470787413
14,5865,0.00487596489914973
14,5867,0.734823552783097
14,5868,0.00182681503908381
14,5869,0.398387988846692
14,5871,0.149694081399506
14,5872,0.00180709108593855
14,5873,0.0149796026164234
14,5875,0.0332730038992312
14,5879,0.00560508595102644
14,5883,0.0388539304295895
14,5887,0.0130342869430038
14,5891,0.0834918168017031
14,5895,1.08462389805881
14,5896,0.00563703531813874
14,5899,0.130814202148116
14,5901,0.00150270995683767
14,5903,0.0102437461117501
14,5907,0.0108702251761654
14,5911,0.021326297945658
14,5915,0.00320223274491162
14,5919,0.00168998652769706
14,5923,0.0264717671118731
14,5927,1.94943845541027
14,5928,0.0238722018823374
14,5931,0.170200474265398
14,5932,0.00351751531583411
14,5947,0.0380965883149343
14,5951,0.277842817513798
14,5952,0.00183957945716454
14,5955,0.230123456621748
14,5959,0.0927046016631213
14,5963,0.0057774870649503
14,5967,0.00730873145499361
14,5971,0.00828722110036309
14,5975,0.363852271288744
14,5976,0.00372576611958078
14,5979,2.22608983065654
14,5980,0.00557659688456751
14,5983,1.49828362661535
14,5984,0.0092864009314566
14,5987,0.494609581616008
14,5988,0.00494755353598777
14,5991,0.121508802384921
14,5995,0.122067971247168
14,5999,0.615831685477945
14,6000,0.00374488488083001
14,6003,0.0431228430498819
14,6004,0.00344142548635224
14,6007,0.00669657727430223
14,6011,0.0152819272972769
14,6015,0.210797195961338
14,6016,0.00194354487988843
14,6019,1.36913246590448
14,6020,0.0124770263131504
14,6023,0.328137444193982
14,6024,0.00341318904904981
14,6027,0.0323089916332542
14,6031,0.00521758719386579
14,6035,0.0126599488267814
14,6039,0.00378094378895214
14,6043,0.149613533232013
14,6047,1.41931338754048
14,6048,0.00747677936790239
14,6051,0.805931715868539
14,6052,0.00366201827266839
14,6055,0.179345204385309
14,6059,0.105745697568002
14,6063,0.153141105341549
14,6067,0.0285539625022952
14,6071,0.0325712425987126
14,6075,0.0306691291342432
14,6079,0.00496189067202637
14,6083,0.0649257903023181
14,6084,0.00180134046358674
14,6087,0.00549594648022732
14,6091,0.024523715210921
14,6095,0.819220188029923
14,6096,0.00754759984470265
14,6099,0.126562430871341
14,6100,0.00362321698298217
14,6103,0.0277458656113848
14,6107,0.143809545321518
14,6111,0.0129029811065942
14,6115,0.0136583102600091
14,6116,0.00158437188914088
14,6119,0.571843440499856
14,6123,0.0269595491868406
14,6127,0.0252458062067658
14,6131,0.0616107027354476
14,6132,0.00173867162821543
14,6135,0.310165649825074
14,6139,0.0335541700974447
14,6140,0.00173244453485803
14,6143,0.00655393844355352
14,6147,0.00516928771421454
14,6151,0.0145259581095969
14,6163,0.00734532821003232
14,6164,0.00532785425966076
14,6167,0.114185402276128
14,6168,0.226580691171622
14,6171,0.0561025707579354
14,6172,0.00700527171465331
14,6175,0.0125625672353911
14,6179,0.00322623703656753
14,6183,0.0220014014831979
14,6184,0.00162936104287772
14,6187,0.141366342061156
14,6191,0.0514316441276801
14,6195,0.0227178246274863
14,6199,0.00385931774267477
14,6207,0.00537311826269625
14,6211,0.0270769720157779
14,6215,0.0145627578695282
14,6216,0.0339772167281245
14,6219,0.012139022343796
14,6220,0.00199251797668769
14,6223,0.115005560183185
14,6224,0.00354081304875245
14,6227,0.633521838498459
14,6228,0.00719867188832973
14,6229,0.00183510875542257
14,6231,0.00658010982518465
14,6235,0.00357013481571859
14,6239,0.0270729283890027
14,6243,0.00308533391174104
14,6247,0.0145787547484414
14,6251,0.124479984332601
14,6255,0.00722851023788892
14,6259,0.0798803676010992
14,6260,0.0343098172440271
14,6263,1.31357711729753
14,6264,0.67273330192248
14,6265,0.00886905030866415
14,6267,1.169579910228
14,6268,0.00852767284598854
14,6269,0.00384680609998713
14,6271,0.128739538800774
14,6275,0.00876180951672273
14,6276,0.00165213542153071
14,6282,0.034154867500783
14,6283,6.85590194218731
14,6284,0.0247139000276963
14,6287,0.00135989667636587
14,6288,0.00188872064912458
14,6303,0.00191266272928331
14,6311,0.00513643242708442
14,6315,0.00371358464253559
14,6319,0.0108180180987425
14,6323,0.10961127147616
14,6327,0.00679504855767555
14,6331,0.00385562959313535
14,6336,0.00512501131758276
14,6339,0.00922972060181875
14,6340,0.138353372106534
14,6343,0.064124191227593
14,6346,0.0017692792626519
14,6347,0.0827796210720633
14,6351,0.00164114600884453
14,6355,0.00876530677762962
14,6356,0.012680520740074
14,6359,0.163004382523368
14,6360,1.09641852156083
14,6361,0.0106965453655102
14,6363,0.042189408791797
14,6364,0.0674497952928256
14,6367,0.00469073361597562
14,6371,0.0295355091423615
14,6376,0.00173660751586031
14,6380,0.00529416341496127
14,6392,0.0207643157004921
14,6395,0.0391721980319928
14,6396,0.598991665427513
14,6397,0.00357916415455445
14,6399,0.206179789018152
14,6400,0.0416115114686622
14,6403,0.0169800096293606
14,6407,0.00336147387539357
14,6411,0.00340118666681049
14,6412,0.00169963853401948
14,6415,0.00160361961059978
14,6419,0.00901771869425323
14,6423,0.121627100322701
14,6427,0.0363231082632682
14,6428,0.00352171999635275
14,6431,0.0261955313720307
14,6432,0.00350935086832648
14,6435,0.0107708840081004
14,6436,0.00366544635972084
14,6439,0.0772893731954679
14,6440,0.0157587123083362
14,6441,0.00364450629768919
14,6443,0.0116679760940195
14,6444,0.0456480466941441
14,6447,0.00611281529195632
14,6448,0.126702620566656
14,6449,0.00186288176085577
14,6451,0.018591877452186
14,6452,3.56577142503931
14,6453,0.0171226637476941
14,6454,0.00211022248955261
14,6455,0.00149419142195069
14,6456,0.0492574058459252
14,6457,0.00182681503908381
14,6459,0.00168208004670371
14,6460,0.00199355531853291
14,6463,0.019336100556377
14,6464,0.00185793900808079
14,6467,0.0051775961216864
14,6492,0.0756288356453886
14,6493,0.00186189846160871
14,6496,0.0286789336545032
14,6499,0.00154259583903146
14,6500,0.00505546878186538
14,6504,0.0237896670887719
14,6507,0.00372278809861182
14,6508,0.0624605444596172
14,6511,0.0194464979616297
14,6512,0.0470686123037309
14,6513,0.00176000289691189
14,6515,2.00040984432391
14,6516,0.0593981840169736
14,6517,0.00801691294510694
14,6519,0.284242253981885
14,6520,0.0626966661288114
14,6523,0.005487777247399
14,6528,0.00581143543834568
14,6531,0.00180220875696209
14,6543,0.00359814595623858
14,6544,0.0193196249728519
14,6547,0.0275130241837502
14,6548,0.188320257111382
14,6549,0.00182573125656587
14,6551,0.00164159188907676
14,6552,0.0221598615244201
14,6556,0.00187756303268902
14,6560,0.0262922660314982
14,6564,0.0267340583901199
14,6568,0.0019312944252945
14,6571,0.0039212266240225
14,6572,0.00177116990467829
14,6575,0.0804916699695344
14,6579,0.0165515459286849
14,6583,0.034672714868875
14,6587,0.0472244563822025
14,6588,0.00179402459318266
14,6591,0.0651716665241808
14,6592,0.0035715662509726
14,6595,0.146646550079663
14,6599,0.0369670784384929
14,6603,0.218132459222026
14,6605,0.00169887554248938
14,6607,0.03635952598376
14,6608,0.00489246529838465
14,6611,0.00170493600770372
14,6616,0.0165667058191612
14,6619,0.00200794781516467
14,6620,1.77958017933836
14,6621,0.0092421568118676
14,6622,0.00574036122109241
14,6623,0.0147645306456721
14,6624,0.0265043910643945
14,6627,0.00175576806534297
14,6629,0.00174038299707764
14,6639,0.00962760140626366
14,6640,0.0762959214976417
14,6643,0.0444334615543272
14,6644,0.0911196610413051
14,6645,0.00187233484416574
14,6647,0.179779274087754
14,6648,0.012701922592624
14,6651,0.267682070383854
14,6652,0.00183404895384983
14,6655,0.0105575211510971
14,6663,0.00220885024223746
14,6664,0.416791133106479
14,6665,0.00202530640354997
14,6666,0.0016075476393045
14,6667,0.00177022578738585
14,6668,0.0396856749978718
14,6672,0.0052865596416373
14,6676,0.003443671520883
14,6683,0.00347498219207123
14,6684,0.0429966804778881
14,6688,0.00194551513530344
14,6712,0.00172002882065331
14,6713,0.00342857934043068
14,6716,0.0122450374580924
14,6720,0.00994694082670124
14,6724,0.00172788132066923
14,6736,0.00753443277916494
14,6739,0.00348332161976688
14,6740,0.0171195293531762
14,6743,0.00896230859175036
14,6744,0.0019383727295068
14,6756,0.00162519286777883
14,6763,0.00167030796968458
14,6776,0.00383321744345478
14,6779,0.0479091491265376
14,6780,0.00513503275980556
14,6784,0.00551877689057849
14,6788,0.0134725400843376
14,6789,0.00179520486523811
14,6800,0.00168802563962563
14,6816,0.00914431328368571
14,6819,0.00171966791129215
14,6820,0.0140430412019076
14,6823,0.00156076192256532
14,6824,0.0125507060279409
14,6827,0.00516788966143903
14,6828,0.0255672943208403
14,6840,0.00157649058991825
14,6843,0.00150400332138207
14,6844,0.00153495417844928
14,6847,0.00169503688109564
14,6855,0.00175674963113847
14,6856,0.0527102632664403
14,6859,0.0215998650284009
14,6860,1.08168023247057
14,6861,0.00942504156586255
14,6862,0.0018501452556632
14,6863,0.00167967488548953
14,6864,0.284908040740472
14,6867,0.00170115982815173
14,6868,0.0975181682304683
14,6872,0.0916867227235351
14,6876,0.187228409214587
